,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,labels
0,-289.8943355446172,119.07692571024374,-14.090395884132953,60.32570781835296,-7.233474726518878,22.891540739675044,-9.579870142267776,2.233470116021533,-5.932545952365924,2.870074123655321,-0.2104252153839993,-9.685129726692203,4.799200710714018,-5.631880312573143,11.287963810270544,-4.174688980344986,1.987391313593098,0.9015743084131081,3.1528231295145788,3.0463180039333144,-3.0608215132480217,6.91540768035473,-3.572968585948286,-0.5583153756469559,-2.1038334384726265,-0.5010320713325328,-1.265031441214914,-2.581964116688658,0.4729665679144371,-0.6176309339224314,-0.3735419569765769,0.3650705423161578,-0.17723906025946168,-1.6302261781945102,0.2824604433802559,-1.5088761557182244,-0.2864117154184328,-1.18614723218289,0.6320948872844713,-0.2583604828091963,-0.2803212098692854,Sad
1,-312.75439229345324,111.32009627272012,-2.1553172725838063,47.54014857592064,-12.20981955531202,25.587745545668763,-4.326367800833707,1.889624326937045,-5.197356877836535,5.467971470139665,4.923820853839872,-1.816654109445309,6.0612272492042285,-5.792638428326409,10.338464378673548,-1.9174897939076578,5.168673736253014,-0.1052474361533715,2.6215598889533904,1.673932544559109,-3.171197452856947,5.810454598589941,-7.054353483977778,0.9742252707351547,-0.7003259622848494,-2.294603916520717,-0.7410106355591539,-0.4051906083475223,-0.8004251959432614,-1.8155718377812744,0.765595646065774,-1.1414012970193708,-0.005686098858380063,-1.1523940659127683,0.20643142241781498,-0.9847672775612994,-0.2811423814066519,-1.080469528548552,-0.785726346854044,-0.9889458904422114,-1.3571720564485752,Sad
2,-339.337741166671,129.60349655438887,-1.1432081281733641,44.8980678102455,-10.704390354630112,16.663235025415403,2.1319987853979314,2.3761832543386583,-10.322028307494346,1.8933289343523916,6.759079044490148,-2.2915596779469647,2.1322063206694883,-5.056387685651771,10.208051330464164,-1.411523272098276,3.037209541399573,-1.6423703682532371,-1.374325605760777,2.7083452666218504,-3.903149210553468,3.834758998732306,-2.7657142491450917,-1.1845958641615792,0.2680477109451735,-2.315749481374035,-3.0605380400375912,0.572497153754554,-1.213198587748512,-1.9787336003680784,0.02253704549810209,-2.1803695845194926,-0.6171618340143671,-0.9447406873534745,0.30109621013013493,-1.0631882917311046,-1.2297076606783173,-2.223937113581189,-0.42650981350308803,-0.9281905993158298,-1.8689898011126285,Sad
3,-276.24661249398923,121.75815282740473,-0.9099150797053509,55.73147836635958,6.162650422153629,15.146518979281842,-2.5087151993233516,-7.451561354961926,-9.761399395740474,-1.123186863722199,-2.923170652995591,-4.304491915090824,1.9424599612847817,-3.7517455189829727,8.895315581497462,-1.48467907296583,2.2515719650417636,1.3051754977366465,1.5088954868630795,1.3125679978973408,-0.7888607455051041,4.221533264676661,-5.738636517488839,-2.209547028070387,-2.2945031372999365,-2.389942705958675,-2.9029623658748993,-1.6419893993988561,-1.152139428228616,-4.187367287670595,-0.043942794192025986,-1.560135948837117,-1.0944127552530831,-1.3617177356831185,-1.017451936084974,-0.5463693770851725,-2.5847355611706204,-1.9942216509887751,-1.4700900813471236,-1.7876630716061244,-1.675774478304497,Sad
4,-258.63349078501165,96.47122262742664,4.201463362252434,49.69299288763658,-1.68949625218319,27.23978579141094,-1.8438814970069446,13.020731631010586,3.2316326901856054,-4.89689697283347,7.846604388155237,0.9678680203948202,1.698392912277704,6.065398914859208,8.914085492596815,-6.73573770976864,4.857979229050698,0.9672801301072351,-1.8062871132718796,-1.3081542806125848,1.4503845481177398,2.157756422780608,-1.5705410168122698,4.52566328900351,0.811821224708351,1.2022097703495582,-2.195328674129294,3.1382245973253244,-0.42231696680239195,-0.5757901885874585,1.4233412096117077,-0.9282963410592323,1.1544043977365919,-1.478438508866469,0.6701737357427414,-1.607631378673527,1.5826295299234139,0.07762430602078896,2.025478555894359,2.502897283074573,2.753914612496291,Sad
5,-298.5375420988688,100.3692827116029,10.697531992996424,39.05735525041506,0.17405138237758144,26.866142847712673,-0.12362513577297145,8.748096967098318,3.853765319381685,-0.11406541843637964,8.260461557711956,-1.048239729061744,0.010258642071566406,4.994266626626785,8.810806126977852,-7.397597828376991,1.435668139354421,0.26278118833691516,-3.290841424253795,-0.5027215942162847,-0.15200734801017587,2.2630004563777293,0.2230487950713656,2.735978526139862,1.1293098631467096,1.5147823413996524,-1.3185711725469005,2.576421795522421,1.1262592894040866,0.2096158449233617,0.38803480363267717,-0.3191608278022117,2.126559399682636,-0.7009211978748593,1.228882889793777,-0.31002744989785636,1.903876407668646,1.0404728053825403,1.8502303390143486,3.109828073442399,2.5327771534720394,Sad
6,-257.09807784137803,112.38830182237524,7.670717339965123,50.464495076436954,-4.772329146611398,29.913938478037007,-7.008934808023266,8.42606748697484,-3.966280803579937,-2.5234721756515706,4.7492359061827125,-4.163940926374228,2.0687714873875405,4.414772549908798,11.831123173717257,-11.593525712952095,3.0140287596908792,-0.9362951780887393,-2.6744833346563697,-0.7915558731881476,-1.5707570921071279,4.738079437432543,-1.6846451412280887,4.276115239689567,0.8751966216529964,1.301510784195346,-2.0093979902489583,2.1499808123953943,0.07744923511397986,-1.250604545129869,0.48609753285628476,-1.7644545024347862,0.9105970952896548,-2.2723606152726217,0.17734541635698392,-1.9331392213869278,-0.3341540824438845,-1.6515809057837039,0.6959435362340151,0.9993818401091372,0.3504068727806642,Sad
7,-264.4080077123692,96.52007944753832,9.183748342046322,49.06231842641315,3.4580204282933056,32.86613346877838,-4.58725564555817,11.039344708086054,2.3397463808665613,-1.4969771795099385,5.492161655092331,-1.9415317676135162,1.3473406738763634,3.5307339065469074,8.629009025716911,-10.04030793463665,2.2556925848905256,-0.1268487398333583,-2.184829831992418,-0.9903948653408855,1.3885630685054176,2.946698037173477,-2.256791152491843,5.425079060086012,0.3390244197649548,-0.24928675978537437,-0.5901951944644279,2.617673120056204,0.6691944237712174,0.043723594407973326,0.3089925944127664,-0.3001183352339346,0.8609729820424779,0.02004204602606982,1.9890234576187489,-0.23743375676993173,3.154860721908338,2.066566852931217,3.6749833070932247,2.821952665301957,2.5066709326491794,Sad
8,-276.507152584956,91.30646077293507,15.760585205617039,43.253978327597494,3.6217855671160653,28.70657513963204,-2.6781192746820337,10.220742560925826,2.9004024825513044,-1.4255166912446129,3.8707079675507905,-1.1487193319305846,0.9830095387046681,4.75211666924687,10.001339903105386,-7.8342921764344595,2.574763438838695,-0.1171529508771893,-1.7642551295669504,-0.2467462554623714,1.3551215598901487,4.4776737667773165,0.8836396608553844,5.245956254574069,1.5426013693157135,1.9652980451162947,0.22561842597276288,3.189299039651511,1.0311774968897667,-0.20037095495824445,0.8441584275008511,0.5807832012161381,2.145592154539264,2.202030406321567,3.2842833878264224,1.0711516615471757,3.5149193732038317,1.7640108981472635,3.539273272919537,2.55821605798717,2.3604353379205145,Sad
9,-304.667028991908,96.25255860979138,9.968690672454299,41.58966678986018,-5.861746763854945,29.00188478870117,-1.0818204998960212,10.341048909232297,1.916046610081364,2.952516426507508,7.197753929045625,1.7741137479425888,5.394223176475986,4.602510789745294,10.418353578462243,-6.032511233474528,6.7826922577787885,1.3749827544893285,0.5037857112603337,1.1348685981892999,1.7105850212949607,5.218659692284001,-1.4359864939727964,4.868367520726561,0.7408665999114137,2.048332921621532,0.33874433856323544,2.766912932946855,1.7104412749654379,0.45993358770093457,1.1851027267798444,0.4662286352338788,1.8820151171587167,-0.24747338353423343,1.4638411135273046,-0.046625774680174085,2.2631383990200726,1.2439091455484546,3.6444785910603414,3.632073385832132,3.904453112104328,Sad
10,-305.7488108391492,106.33210387116225,9.280822630541037,39.96247148839917,-1.4708774153151507,29.967566395051566,-1.306863708347894,10.96692774163915,2.0344558031768987,0.48944781630476103,7.312518154049724,-1.682906445861088,3.3648378302903605,4.330244208923042,9.83965056658952,-7.787263394539206,3.0187704488621745,1.682627476438899,-1.260695681590447,0.5524568158541981,0.17630338345361918,5.320340017480335,0.1801152160647074,3.837915745759431,2.1364526689663874,0.6580422849002691,-1.4520654802361113,3.6919023338021195,1.0182479667941207,-0.6586499388737491,1.2789029511698782,-0.7808541593500862,1.5675479610062344,-0.5463775086084854,0.6911715703807509,-0.5745558234970064,1.1518121300246045,0.6876562253039981,1.6024964786996438,0.9480957597552903,0.6979262755812349,Sad
11,-313.5040316635737,93.93776652813706,13.613917972209613,41.58800864265843,7.865054518674269,25.191019797746808,-2.618243597357349,8.192088988827386,3.6089333643865005,-2.0946658681776684,5.790975459301686,0.3815035162720846,0.6934618461755246,8.224240286569525,9.46479231647573,-6.909099539209487,3.2624018895421556,-1.480242390407433,-1.721799885884276,-1.629284566363627,-2.045900861573204,3.8496915186489455,-0.6201799551913111,3.127679533199905,1.4977200020658796,0.019508193789704437,-1.6781243061283848,2.967646302975861,1.267205904329886,-0.19961996223287792,0.7121649235607314,-0.6062499926597993,1.4849297741168452,0.1455144840923119,1.745380923285375,0.2748603196569667,1.7294806465197254,1.6114809939200008,2.836683586387535,2.487328681274315,2.7219280171152254,Sad
